,SMILES,CANONICAL_SMILES,Energy
117,c1cc2c(nc(cc2C(N/N=C\c2ccc(OC)c(OC)c2OC)=O)-c2cccnc2)cc1,COc1ccc(/C=N\NC(=O)c2cc(-c3cccnc3)nc3ccccc23)c(OC)c1OC,-1.21960769765
118,C1(CCN(CC1)C(C)=O)Cc1ncc(cn1)-c1cc(ncn1)NCC(c1cccc2c(C(NC)=O)c(cnc21)F)C,CNC(=O)c1c(F)cnc2c(C(C)CNc3cc(-c4cnc(CC5CCN(C(C)=O)CC5)nc4)ncn3)cccc12,-11.826704658
119,c1(-c2nc3ccccc3c(C(=O)N3CC(CNC)CCC3)c2)cccnc1,CNCC1CCCN(C(=O)c2cc(-c3cccnc3)nc3ccccc23)C1,-9.053823591499999
120,c1(SC)ccccc1NC(c1cc(nc2ccc(cc12)Br)-c1ccncc1)=O,CSc1ccccc1NC(=O)c1cc(-c2ccncc2)nc2ccc(Br)cc12,-3.5420186953000004
121,c1c2c(nc(C)cc2C(=O)Nc2cc(C(C)(C)C)nn2-c2ncccc2)ccc1,Cc1cc(C(=O)Nc2cc(C(C)(C)C)nn2-c2ccccn2)c2ccccc2n1,-5.8104424215
122,c12nc(C)cc(C(=O)N(CC3OCCC3)CC)c1cccc2C,CCN(CC1CCCO1)C(=O)c1cc(C)nc2c(C)cccc12,-8.1924101812
123,C(CNc1cc(ncn1)-c1ccc(nc1)NCC)(c1c2c(c(c(cn2)F)C(=O)NC)ccc1)C,CCNc1ccc(-c2cc(NCC(C)c3cccc4c(C(=O)NC)c(F)cnc34)ncn2)cn1,-10.7161926389
124,C1(OC(C(O)C(C1O)N)CO)OC1C(CC(C(C1O)OC1OC(C(O)C(C1O)O)CNC(c1cc(nc2c1cccc2)-c1ccccc1)=O)N)N,NC1CC(N)C(OC2OC(CNC(=O)c3cc(-c4ccccc4)nc4ccccc34)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,-12.685988926
125,C(CNc1nc2c(c(C(=O)NCCOC)c1)cccc2)C,CCCNc1cc(C(=O)NCCOC)c2ccccc2n1,-5.990780815200001
126,C1CN(CCO1)Cc1cc(/C=N\NC(c2c3ccccc3nc(c2)-c2c(C)ccc(C)c2)=O)ccc1OC,COc1ccc(/C=N\NC(=O)c2cc(-c3cc(C)ccc3C)nc3ccccc23)cc1CN1CCOCC1,-12.114652038
127,Cn1ncc(-c2nc3c(c(c2)C(=O)N(C(C)Cc2c(cccn2)C)C)ccc(C)c3)c1,Cc1ccc2c(C(=O)N(C)C(C)Cc3ncccc3C)cc(-c3cnn(C)c3)nc2c1,-10.5292340179
128,c12c(nccc1C(NCC(N1C(CC(C1)(F)F)C#N)=O)=O)ccc(/C(=C/c1ccc(cc1)F)C)c2,C/C(=C\c1ccc(F)cc1)c1ccc2nccc(C(=O)NCC(=O)N3CC(F)(F)CC3C#N)c2c1,-9.214719608
129,c1c(-c2cc3c(OCCO3)cc2)nc2ccccc2c1C(=O)N1CCN(CC1)c1ccc(Cl)cn1,O=C(c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12)N1CCN(c2ccc(Cl)cn2)CC1,-13.121877689
130,C12c3n(C(CC1)C2)c(c(-c1nc(ccc1)C)n3)-c1cc2c(C(N)=O)ccnc2cc1,Cc1cccc(-c2nc3n(c2-c2ccc4nccc(C(N)=O)c4c2)C2CCC3C2)n1,-9.10492178
131,Fc1c(cc(F)cc1)C(C1CCN(CC1)c1nc2ccccc2c(c1)C(N1CCOCC1)=O)=O,O=C(c1cc(F)ccc1F)C1CCN(c2cc(C(=O)N3CCOCC3)c3ccccc3n2)CC1,-12.395754432
132,c1cc2c(c(c(c(-c3ccccc3)n2)C)C(N[C@]23CC[C@](CC2)(CC3c2ccccc2C(F)(F)F)C(O)=O)=O)cc1Br,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)N[C@]12CC[C@](C(=O)O)(CC1)CC2c1ccccc1C(F)(F)F,-13.654148270999999
133,c1ccccc1Cn1c(ccn1)NC(=O)c1cc(C)nc2ccccc12,Cc1cc(C(=O)Nc2ccnn2Cc2ccccc2)c2ccccc2n1,-5.7771272940000005
134,c1ccc2c(c(C(=O)NC(Cc3c(C)cccc3C)C(=O)N)c3c(cccc3)n2)c1,Cc1cccc(C)c1CC(NC(=O)c1c2ccccc2nc2ccccc12)C(N)=O,-0.206429076
135,c1cc(CC(NC(c2nc3c(cc(cc3)-c3cc(C(F)(F)F)ccc3)c(c2)C(NS(=O)(=O)C)=O)=O)COC)ccc1O,COCC(Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)NS(C)(=O)=O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1,-14.181544765
136,N(CC(C)C(C)(C)C)C(=O)c1c2c(nc(N)c1)cccc2,CC(CNC(=O)c1cc(N)nc2ccccc12)C(C)(C)C,-9.161524444
137,c1(Cn2nnc(c2C)NC(c2cc(C(=O)N)nc3cc(F)ccc32)=O)ccc(cc1)CC,CCc1ccc(Cn2nnc(NC(=O)c3cc(C(N)=O)nc4cc(F)ccc34)c2C)cc1,-10.265942899
138,O=C(C1=C(N([N]C1)c1ccccc1)NC(c1cc(nc2ccccc12)-c1c(C)nn(c1)CC)=O)OCC,CCOC(=O)C1=C(NC(=O)c2cc(-c3cn(CC)nc3C)nc3ccccc23)N(c2ccccc2)[N]C1,-10.346286296999999
139,*.*.*.*.[O]C.N(C)(C)C(=O)c1cc(nc2c1cccc2)C.C(c1sccc1)(=O)[N],*.*.*.*.C[O].Cc1cc(C(=O)N(C)C)c2ccccc2n1.[N]C(=O)c1cccs1,-0.025789481108
140,c1cc(c2nc(-c3ccc(Cl)cc3)cc(C(=O)NCc3ccco3)c2c1)C,Cc1cccc2c(C(=O)NCc3ccco3)cc(-c3ccc(Cl)cc3)nc12,-7.863345998
141,c1cc2nc(-c3ccc(Cl)cc3)cc(C(Nc3cc(Oc4c(C5CCCCC5)cc(cc4)Cl)cc([N+](=O)[O-])c3)=O)c2cc1,O=C(Nc1cc(Oc2ccc(Cl)cc2C2CCCCC2)cc([N+](=O)[O-])c1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-13.354430023
142,c1(OC)c(OC)cc(/C=C2\CCCc3c(C(=O)NC)c4ccccc4nc32)cc1,CNC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccc(OC)c(OC)c1)CCC2,-10.024387950000001
143,c12c(c(C(NCCOC)=O)c3c(CCCC3)n2)cc(Cl)cc1,COCCNC(=O)c1c2c(nc3ccc(Cl)cc13)CCCC2,-8.019461291999999
144,s1c(nnc1NC(c1c2CCCc2nc2ccccc12)=O)CC(C)C,CC(C)Cc1nnc(NC(=O)c2c3c(nc4ccccc24)CCC3)s1,-8.4274805214
145,C(c1ccnc2ccc(-c3ccc(nc3)C3CC3)cc12)(NCC(=O)N1CC(F)(CC1C#N)F)=O,N#CC1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc(C4CC4)nc3)cc12,-10.08993462
146,c1(nc2ccccc2c(C(NCC(NC2CC2)=O)=O)c1)Cl,O=C(CNC(=O)c1cc(Cl)nc2ccccc12)NC1CC1,-8.906489425
147,C(c1c2cc(ccc2nc(C)c1)Br)(=O)NC1CNCC1,Cc1cc(C(=O)NC2CCNC2)c2cc(Br)ccc2n1,-9.445797176
148,Cc1nc2c(c(C(=O)N/N=C/c3c(Cl)cc(Cl)cc3)c1)cccc2,Cc1cc(C(=O)N/N=C/c2ccc(Cl)cc2Cl)c2ccccc2n1,-0.7381692601800001
149,n1c(N2CCSCC2)cc(c2c1cccc2)C(=O)NCCCn1ccnc1,O=C(NCCCn1ccnc1)c1cc(N2CCSCC2)nc2ccccc12,-7.557430870499999
150,c1cc(OC)cc(-c2nc3ccccc3c(C(Nc3ccc(cc3)OCC)=O)c2)c1,CCOc1ccc(NC(=O)c2cc(-c3cccc(OC)c3)nc3ccccc23)cc1,-8.5997714905
151,Cn1nc(C)c(c1C)-c1cc(c2c(n1)cccc2)C(=O)Nc1sc(c(c1C(=O)OCC)C)C(=O)C,CCOC(=O)c1c(NC(=O)c2cc(-c3c(C)nn(C)c3C)nc3ccccc23)sc(C(C)=O)c1C,-10.426992253
152,c1(ncc(cc1)NC(=O)c1cc(C(C)C)nc2ccccc21)N1CC(C(=O)N)CCC1,CC(C)c1cc(C(=O)Nc2ccc(N3CCCC(C(N)=O)C3)nc2)c2ccccc2n1,-10.128243098
153,C1CN(c2cc(C(=O)Nc3ccccc3)c3ccccc3n2)CCS1,O=C(Nc1ccccc1)c1cc(N2CCSCC2)nc2ccccc12,-4.5443299135
154,c1(C)ccc(cc1S(=O)(N)=O)NC(c1cc(nc2ccccc12)C)=O,Cc1cc(C(=O)Nc2ccc(C)c(S(N)(=O)=O)c2)c2ccccc2n1,-9.008760085499999
155,CCN(CCCC)C(=O)c1c2CN(C(c2nc2ccccc12)=O)C1CCCCC1,CCCCN(CC)C(=O)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2,-8.290004525
156,c1cc(C(F)(F)F)ccc1C1CC(O)CN1C(=O)c1cc(C)nc2c1cccc2,Cc1cc(C(=O)N2CC(O)CC2c2ccc(C(F)(F)F)cc2)c2ccccc2n1,-9.2211770931
157,n1c(-c2ccc(O)cc2)cc(C(NCc2ncccc2)=O)c2c1cccc2,O=C(NCc1ccccn1)c1cc(-c2ccc(O)cc2)nc2ccccc12,-6.439575280000001
158,CC(NC(=O)CN1CCN(CC1)C(=O)c1c2CCCCc2nc2ccc(C)cc12)C,Cc1ccc2nc3c(c(C(=O)N4CCN(CC(=O)NC(C)C)CC4)c2c1)CCCC3,-9.38435041
159,C1C(C(NCCCCCC)=O)CN(CC1)C(c1c2ccccc2nc(c1)C)=O,CCCCCCNC(=O)C1CCCN(C(=O)c2cc(C)nc3ccccc23)C1,-7.508457599
160,c1cc2c(ncc(c2C(=O)NC)F)c(CC(SC)CNc2ncnc(-c3cnc(CC4CCN(CC4)C)nc3)c2)c1,CNC(=O)c1c(F)cnc2c(CC(CNc3cc(-c4cnc(CC5CCN(C)CC5)nc4)ncn3)SC)cccc12,-12.156954105999999
161,c12c(C(Nc3ccc(NC(CN4CCOCC4)=O)cc3)=O)cc(C3CC3)nc1cccc2,O=C(CN1CCOCC1)Nc1ccc(NC(=O)c2cc(C3CC3)nc3ccccc23)cc1,-8.7183263209
162,C1C(OC)CC1CNC(=O)c1c2c(nc(c1)-c1cn(C)nc1)c(c(C)cc2)C,COC1CC(CNC(=O)c2cc(-c3cnn(C)c3)nc3c(C)c(C)ccc23)C1,-9.134842356
163,c1(nc2ccccc2c(c1)C(N(CCOC)CCOC)=O)-c1ccc(-c2ccccc2)cc1,COCCN(CCOC)C(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,-0.55524746354
164,c1c2c(ccc1)c(C(=O)NC(C(=O)N)Cc1cnc(Cl)cc1)c1c(cccc1)n2,NC(=O)C(Cc1ccc(Cl)nc1)NC(=O)c1c2ccccc2nc2ccccc12,-0.17265306368000002
165,C(CNC)NC(=O)c1cc(C2CC2)nc2ccc(cc21)F,CNCCNC(=O)c1cc(C2CC2)nc2ccc(F)cc12,-7.434065059
166,O=S(=O)(C)c1cccc(c1)Cn1c(c(-c2c(nc3c(c2C(=O)N)ccc(c3)F)C(=O)N)c(C)n1)C,Cc1nn(Cc2cccc(S(C)(=O)=O)c2)c(C)c1-c1c(C(N)=O)nc2cc(F)ccc2c1C(N)=O,-11.696146977000001
167,c1c(ccc(-c2c(c(C(=O)Nc3ccc(c(c3)[N+](=O)[O-])Cl)c3ccccc3n2)C)c1)Cl,Cc1c(-c2ccc(Cl)cc2)nc2ccccc2c1C(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1,-10.291184296
168,c1cc(ccc1CC)-c1cc(c2c(ccc(c2)Br)n1)C(=O)N1CCN(CC1)Cc1cc(Cl)c(cc1)Cl,CCc1ccc(-c2cc(C(=O)N3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)c3cc(Br)ccc3n2)cc1,-15.160161727499998
169,c1(nn(C)c(c1-c1nc2c(cccc2)c(c1)C(=O)Nc1cccc(Cl)c1C)C)C,Cc1nn(C)c(C)c1-c1cc(C(=O)Nc2cccc(Cl)c2C)c2ccccc2n1,-11.267828316000001
170,*.*.*.*.FC1(CN(C(=O)CNC(c2c3cc(ccc3ncc2)NCCCCNC(=O)CCCC(=O)NC(CNCCNCC(C[NH])(C)C[NH])(C[NH])C[NH])=O)C(C1)C#N)F,*.*.*.*.CC(C[NH])(C[NH])CNCCNCC(C[NH])(C[NH])NC(=O)CCCC(=O)NCCCCNc1ccc2nccc(C(=O)NCC(=O)N3CC(F)(F)CC3C#N)c2c1,-6.514904201
171,c1cc(OC)ccc1-c1cc(C(Nc2c(cc(OC)cc2)OC)=O)c2ccccc2n1,COc1ccc(-c2cc(C(=O)Nc3ccc(OC)cc3OC)c3ccccc3n2)cc1,-8.9995622889
172,c12ccccc1sc(NC(=O)c1c3c(ccc(-c4ccc(c(C(O)=O)n4)-c4c(C)n(C[C@]56CCC[C@](C)(C[C@@](OC)(CCC)C5)C6)nc4)c3)ncc1)n2,CCC[C@]1(OC)C[C@@]2(C)CCC[C@](Cn3ncc(-c4ccc(-c5ccc6nccc(C(=O)Nc7nc8ccccc8s7)c6c5)nc4C(=O)O)c3C)(C2)C1,-10.7137774029
173,c12cc(ccc2nc(cc1C([N][N]c1c2c(ccc(c2)OC)n(CC)c1O)=O)-c1ccc(cc1)Br)OC,CCn1c(O)c([N][N]C(=O)c2cc(-c3ccc(Br)cc3)nc3ccc(OC)cc23)c2cc(OC)ccc21,-6.352944363
174,C1C(C(N(C1=O)c1c(cc(c(Cl)c1)Cl)Cl)=O)NNC(c1c2c(nc(-c3ccc(F)cc3)c1)cccc2)=O,O=C(NNC1CC(=O)N(c2cc(Cl)c(Cl)cc2Cl)C1=O)c1cc(-c2ccc(F)cc2)nc2ccccc12,-13.991042343999998
175,c1(F)ccc(-c2c3nc(C)cc(C(N4CCC5(OCCO5)CC4)=O)c3ccc2)cc1,Cc1cc(C(=O)N2CCC3(CC2)OCCO3)c2cccc(-c3ccc(F)cc3)c2n1,-8.663005831
176,c12ccccc2nc(cc1C(=O)NC1C(O)CCOC1)OC,COc1cc(C(=O)NC2COCCC2O)c2ccccc2n1,-7.609150314400001
177,c1(C)c(NC(c2nc3ccccc3c(C(N)=O)c2)=O)c(nn1Cc1onc(c1)C#N)C(F)(F)F,Cc1c(NC(=O)c2cc(C(N)=O)c3ccccc3n2)c(C(F)(F)F)nn1Cc1cc(C#N)no1,-12.078543442
178,C1CC(C#N)CN(C(c2c(C)c(nc3ccc(cc23)C)-c2cn(nc2)CC)=O)C1,CCn1cc(-c2nc3ccc(C)cc3c(C(=O)N3CCCC(C#N)C3)c2C)cn1,-9.964715810000001
179,c1(ccc(F)cc1)Cn1c(CC)c(-c2c(C(N)=O)nc3c(c2C(=O)N)ccc(F)c3)nn1,CCc1c(-c2c(C(N)=O)nc3cc(F)ccc3c2C(N)=O)nnn1Cc1ccc(F)cc1,-12.672395727
180,Cc1sc(Sc2cc(C(=O)NCc3cccnc3)c3c(cccc3)n2)nn1,Cc1nnc(Sc2cc(C(=O)NCc3cccnc3)c3ccccc3n2)s1,-7.95824351
181,c1sc(C)nc1Cn1c(c(cn1)-c1c(nc2c(cccc2)c1C(=O)N)C(=O)N)C,Cc1nc(Cn2ncc(-c3c(C(N)=O)nc4ccccc4c3C(N)=O)c2C)cs1,-12.208667689
182,C1CCCCC1SCCCNC(=O)c1cc(Nc2cc(c(C)cc2)C)nc2c1cccc2,Cc1ccc(Nc2cc(C(=O)NCCCSC3CCCCC3)c3ccccc3n2)cc1C,-8.2362265422
183,c1cccc2c1nc(-c1ccc(OCC)cc1)cc2C(=O)Nc1ccc(Oc2ccccc2)cc1,CCOc1ccc(-c2cc(C(=O)Nc3ccc(Oc4ccccc4)cc3)c3ccccc3n2)cc1,-6.3850939892
184,c1n(ncc1-c1nc2ccccc2c(c1)C(=O)N1CCCC1C)CCC,CCCn1cc(-c2cc(C(=O)N3CCCC3C)c3ccccc3n2)cn1,-8.393062318
185,c1ccccc1C1N(C(=O)C(N1)C)COc1c(C)nc2c(cccc2)c1C(=O)NC(C)C,Cc1nc2ccccc2c(C(=O)NC(C)C)c1OCN1C(=O)C(C)NC1c1ccccc1,-9.2347416691
186,Fc1cccc2c1nccc2C(=O)NCC(=O)N1C(CCC1)C#N,N#CC1CCCN1C(=O)CNC(=O)c1ccnc2c(F)cccc12,-9.6552146295
187,c1c(nc2c(c1C(NNC(CCC(=O)c1ccc(cc1)OCCC)=O)=O)cccc2)-c1ccccn1,CCCOc1ccc(C(=O)CCC(=O)NNC(=O)c2cc(-c3ccccn3)nc3ccccc23)cc1,-0.8308339601
188,c1c2c(ccc1C(F)(C)C)c(C(NCC(N1C3C(CC1C#N)C3)=O)=O)ccn2,CC(C)(F)c1ccc2c(C(=O)NCC(=O)N3C(C#N)CC4CC43)ccnc2c1,-9.777631384100001
189,C(NC(=O)c1c2cc(c(OC(C)C)cc2nc(-c2cccc(c2)C(F)(F)F)c1CN1CCC(CC1)N1CCCCC1)N1CCCC1=O)(C(F)(F)F)c1ccccc1,CC(C)Oc1cc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCCCC4)CC3)c(C(=O)NC(c3ccccc3)C(F)(F)F)c2cc1N1CCCC1=O,-13.227320731999999
190,c1c(cc2c(c(C(N3CCC(CC3)(CO)CC)=O)cc(n2)C)c1)F,CCC1(CO)CCN(C(=O)c2cc(C)nc3cc(F)ccc23)CC1,-8.454622212999999
191,C(C)(c1ccc(-c2cc(c3c(cccc3)n2)C(=O)N/N=C\c2ccc(s2)CC)cc1)CC,CCc1ccc(/C=N\NC(=O)c2cc(-c3ccc(C(C)CC)cc3)nc3ccccc23)s1,-4.4206991347999995
192,Cc1cc2c(cc1)nc(cc2C(=O)Nc1cccnc1)-c1ccccn1,Cc1ccc2nc(-c3ccccn3)cc(C(=O)Nc3cccnc3)c2c1,-0.64799859129
193,Cc1nc2ccc(cc2c(C(=O)N)c1)CC(CCC(O)CC)=O,CCC(O)CCC(=O)Cc1ccc2nc(C)cc(C(N)=O)c2c1,-6.997470261999999
194,C(CCNC(c1c2cc(F)ccc2nc(c1)-c1ccc(cc1OC)OC)=O)C,CCCCNC(=O)c1cc(-c2ccc(OC)cc2OC)nc2ccc(F)cc12,-9.098405277
195,c1c(c2cc(ccc2nc1C(F)(F)F)Br)C(Nc1c(nn(c1)CC1CCN(S(CC)(=O)=O)CC1)C)=O,CCS(=O)(=O)N1CCC(Cn2cc(NC(=O)c3cc(C(F)(F)F)nc4ccc(Br)cc34)c(C)n2)CC1,-11.997029226999999
196,[N+](c1ccc(cc1)C1N(C(CS1)=O)NC(c1c2ccccc2nc(c1)-c1ccc(OC)cc1)=O)([O-])=O,COc1ccc(-c2cc(C(=O)NN3C(=O)CSC3c3ccc([N+](=O)[O-])cc3)c3ccccc3n2)cc1,-11.120373524
197,c12c(cc(nc1cccc2)-c1c(Cl)cc(cc1)Cl)C(=O)Nc1c(C(=O)OC)c2c(s1)CCC2,COC(=O)c1c(NC(=O)c2cc(-c3ccc(Cl)cc3Cl)nc3ccccc23)sc2c1CCC2,-12.891583846
198,c1(C(=O)Nc2cnccc2)cc(nc2c1cccc2)-c1cccc(c1)OC,COc1cccc(-c2cc(C(=O)Nc3cccnc3)c3ccccc3n2)c1,-2.8877706536
199,C(NC)(c1ccc(CN(C(c2c3c(nc(c2)C2CC2)cccc3)=O)C)cc1)=O,CNC(=O)c1ccc(CN(C)C(=O)c2cc(C3CC3)nc3ccccc23)cc1,-8.7320053889
200,c1(cc(C)cc2c(C(=O)Nc3ccccc3C)c(C)c(nc21)-c1ccc(C)cc1)C,Cc1ccc(-c2nc3c(C)cc(C)cc3c(C(=O)Nc3ccccc3C)c2C)cc1,-11.478098326
201,n1(C)ncc(c1)-c1nc2c(c(C(Nc3cc4c(c(Cl)c(s4)C(OC)=O)cc3)=O)c1)cccc2,COC(=O)c1sc2cc(NC(=O)c3cc(-c4cnn(C)c4)nc4ccccc34)ccc2c1Cl,-11.97428212
202,c1c(C(NC)=O)c2cccc(C(C)CNc3ncnc(c3)-c3ccc(cc3)C(CCCO)=O)c2nc1,CNC(=O)c1ccnc2c(C(C)CNc3cc(-c4ccc(C(=O)CCCO)cc4)ncn3)cccc12,-9.760557492
203,c1c(N2C(c3c4ccccc4nc(c3C2=O)C)=O)ccc(c1)C(=O)OCC(c1cc(c(cc1)C)C)=O,Cc1ccc(C(=O)COC(=O)c2ccc(N3C(=O)c4c(C)nc5ccccc5c4C3=O)cc2)cc1C,-9.617451215200001
204,c1ccc(-c2nc3ccccc3c(c2)C(=O)NCCc2ccccn2)cc1,O=C(NCCc1ccccn1)c1cc(-c2ccccc2)nc2ccccc12,-0.049844307554
205,C1CCCCN1NNC(=O)c1cc(Nc2ccc(OC)cc2)nc2c1cccc2,COc1ccc(Nc2cc(C(=O)NNN3CCCCC3)c3ccccc3n2)cc1,-8.559427372
206,O=C(Nc1nc(c(C(OC)=O)s1)C)c1cc(nc2ccccc12)-c1ccccc1,COC(=O)c1sc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)nc1C,-5.805509997100001
207,C1C(C)NCCN1C(c1cc(nc2ccccc21)C)=O,Cc1cc(C(=O)N2CCNC(C)C2)c2ccccc2n1,-8.472373925
208,c1cccc(c1)Oc1ccc(cc1)NC(c1c2c(CCC2)nc2ccc(Cl)cc12)=O,O=C(Nc1ccc(Oc2ccccc2)cc1)c1c2c(nc3ccc(Cl)cc13)CCC2,-10.3252024589
209,c1(Br)cc2c(cc1)nc(c(c2C(=O)N[C@]12CC[C@](CC1)(CC2c1ccccc1C)C(OC(C)(C)C)=O)C)-c1ccccc1,Cc1ccccc1C1C[C@]2(C(=O)OC(C)(C)C)CC[C@@]1(NC(=O)c1c(C)c(-c3ccccc3)nc3ccc(Br)cc13)CC2,-10.876609152
210,c1c(ccc(c1)NC(=O)c1cc(nc2c1cccc2)-c1cnccc1)NC(N)=O,NC(=O)Nc1ccc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1,-6.4738307412
211,c1(ccc(-c2cccc3c2nc(C)cc3C(N2CCOCC2)=O)cc1)C,Cc1ccc(-c2cccc3c(C(=O)N4CCOCC4)cc(C)nc23)cc1,-7.898724026
212,c1(C)ccc(cc1)-c1cc(C(=O)N/N=C/c2ccco2)c2c(n1)cccc2,Cc1ccc(-c2cc(C(=O)N/N=C/c3ccco3)c3ccccc3n2)cc1,-0.036670581345
213,c1(-c2ccc(CN3CCC(C3)c3nc4c(cccc4)c(C(N)=O)c3)cc2)ccccn1,NC(=O)c1cc(C2CCN(Cc3ccc(-c4ccccn4)cc3)C2)nc2ccccc12,-10.2663591592
214,Cc1c2c(ccc1)c(C(NCc1cc(n[nH]1)COC)=O)cc(n2)C,COCc1cc(CNC(=O)c2cc(C)nc3c(C)cccc23)[nH]n1,-8.026893731
215,C(c1c2ccccc2ncc1)(N(C1CCCNC1)CC)=O,CCN(C(=O)c1ccnc2ccccc12)C1CCCNC1,-7.895282450999999
216,c1c(Cl)nc2c(c1C(NC(CC)C)=O)cccc2,CCC(C)NC(=O)c1cc(Cl)nc2ccccc12,-6.918307222
217,c1(cc(-c2cnc(C3CCOCC3)nc2)ncn1)NCC(c1cccc2c1ncc(F)c2C(=O)NC)C,CNC(=O)c1c(F)cnc2c(C(C)CNc3cc(-c4cnc(C5CCOCC5)nc4)ncn3)cccc12,-11.453121351
218,n1c2ccccc2c(cc1)C(Nc1ccc(CC(C(=O)O)N)cc1)=O,NC(Cc1ccc(NC(=O)c2ccnc3ccccc23)cc1)C(=O)O,-8.3070675131
219,c1c(NC(c2cc(nc3ccccc23)C(C)C)=O)ccc2n1cc(n2)C,Cc1cn2cc(NC(=O)c3cc(C(C)C)nc4ccccc34)ccc2n1,-8.1671813238
220,C1CCn2c(C1)nnc2CCNC(=O)c1cc(nc2ccccc12)C1CC1,O=C(NCCc1nnc2n1CCCC2)c1cc(C2CC2)nc2ccccc12,-6.9513498858
221,c1(c(-c2nc3ccccc3c(C(N3CCN(c4cc(ccc4)Cl)CC3)=O)c2)cccc1)C,Cc1ccccc1-c1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc2n1,-12.41016952
222,*.*.c1(C)nc2c(cc(cc2)C)c(C(Nc2cc(-c3n(c(nn3)C)CC)ccc2F)=O)c1,*.*.CCn1c(C)nnc1-c1ccc(F)c(NC(=O)c2cc(C)nc3ccc(C)cc23)c1,-11.222772988000001
223,c1cccc2nc(cc(c12)C(=O)NCCO)N1CCCC1CO,O=C(NCCO)c1cc(N2CCCC2CO)nc2ccccc12,-6.258265612500001
224,c1(C)n(CC2CCNCC2)nc(c1NC(=O)c1cc(nc2c1cc(cc2)Br)C(F)(F)F)C,Cc1nn(CC2CCNCC2)c(C)c1NC(=O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,-11.863069498000002
225,COC(=O)N(NC(=O)c1c(CN2CCC3(CCC(O3)=O)CC2)c(nc2c1cccc2)-c1ccccc1)c1ccccc1,COC(=O)N(NC(=O)c1c(CN2CCC3(CCC(=O)O3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,-4.1694911472
226,C1(CN(C)C)C2[C@@]3(CN(C(c4cc(nc5c4cccc5)C4CC4)=O)C2)OC1CC3,CN(C)CC1C2CC[C@]3(CN(C(=O)c4cc(C5CC5)nc5ccccc45)CC13)O2,-7.575859312
227,c1cc(-c2nc3c(cc(cc3)OC(F)(F)F)c(c2)C(=O)N)cc(c1OC)F,COc1ccc(-c2cc(C(N)=O)c3cc(OC(F)(F)F)ccc3n2)cc1F,-10.475303788
228,COC(=O)C1CC(NC(c2c3ccccc3nc(-c3ccccc3)c2)=O)CN1,COC(=O)C1CC(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)CN1,-8.7579694485
229,N(CCCn1ccnc1)C(c1c2ccccc2nc2c1CN(CC)CC2)=O,CCN1CCc2nc3ccccc3c(C(=O)NCCCn3ccnc3)c2C1,-8.562217432999999
230,C(c1c2c(nc(c1)-c1ccccc1)cccc2)(=O)N(Cc1ncccc1)c1nc2c(C)ccc(Cl)c2s1,Cc1ccc(Cl)c2sc(N(Cc3ccccn3)C(=O)c3cc(-c4ccccc4)nc4ccccc34)nc12,-1.8609704144
231,c1(c(cc(cc1I)/C=N/NC(c1c2c(cccc2)nc(c1)-c1ccccc1)=O)OCC)OCc1cc(ccc1)C,CCOc1cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc(I)c1OCc1cccc(C)c1,-6.0171965730000005
232,C1CC(CNC(c2cc(-c3ccc(N4C(CCC4)C(N)=O)nc3)nc3ccccc23)=O)CCC1CNC(=O)O,NC(=O)C1CCCN1c1ccc(-c2cc(C(=O)NCC3CCC(CNC(=O)O)CC3)c3ccccc3n2)cn1,-11.352735038
233,COc1c(OC)ccc(-c2nc3ccccc3c(C(Nc3ccc(Cn4ccnc4C)cc3)=O)c2)c1,COc1ccc(-c2cc(C(=O)Nc3ccc(Cn4ccnc4C)cc3)c3ccccc3n2)cc1OC,-12.280500515
234,N(C(c1cc(nc2c1cccc2)-c1ccc(cc1)Cl)=O)/N=C\c1ccccc1C(=O)O,O=C(O)c1ccccc1/C=N\NC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-2.8223101252
